0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,label
7.0,8.27273,8.33333,5.8264462,2.83871,6.545450000000001,12.21053,4.8125,-2.65625,4.970882,0.0526316,-0.1875,-0.258065,0.230769,0.130435,-0.0338983,-0.40625,0.242718,0.180723,0.8373919999999999,-0.9999950000000002,4.42718,2.33333,-0.088,-0.46875,0.25,0.310345,-0.116667,-0.446154,0.207921,0.0736842,-0.09375,-0.46875,0.184466,0.0736842,-0.15625,1.0
5.25,5.181818,4.52381,4.785121999999999,2.741935,3.454545,9.684211,3.125,-2.65625,4.970882,-0.0315789,-0.15625,-0.483871,-0.0769231,-0.152174,-0.237288,-0.40625,0.00970874,-0.0361446,-0.30080799999999996,-2.199999,2.0970874,-0.55556,-0.168,-0.40625,0.0961538,-0.0804598,-0.183333,-0.384615,0.0693069,0.0736842,-0.15625,-0.5,0.0485437,-0.0947368,-0.21875,1.0
6.25,3.72727,0.9523799999999998,2.3553729999999997,2.870968,2.72727,6.52632,-0.8125,-1.03125,2.17475732,-0.347368,-0.484375,-0.0322581,-0.0769231,-0.5,-0.559322,-0.1875,0.00970874,-0.421687,-3.7154500000000006,1.7999970000000003,1.320388,-1.4444400000000002,-0.408,-0.15625,-0.0384615,-0.402299,-0.566667,-0.138462,-0.00990099,-0.326316,-0.453125,-0.15625,-0.0291262,-0.326316,-0.453125,6.0
6.5,3.72727,-0.4761899999999999,1.661155,2.774194,2.72727,6.10526,-1.9375,-2.25,0.7766983999999999,-0.389474,-0.53125,-0.129032,-0.134615,-0.478261,-0.644068,-0.28125,-0.126214,-0.493976,-5.5365839999999995,2.1999940000000002,1.320388,-3.0,-0.536,-0.1875,-0.0769231,-0.37931,-0.583333,-0.169231,-0.049505,-0.368421,-0.53125,-0.1875,0.00970874,-0.452632,-0.53125,6.0
6.5,4.090909,0.2381000000000002,1.7768579999999998,2.9032258,3.090909,5.052630000000001,-1.75,-0.625,0.07767199999999996,-0.410526,-0.609375,-0.0967742,0.0,-0.434783,-0.559322,-0.125,-0.0679612,-0.445783,-5.991864,1.000003,1.320388,-2.55556,-0.52,-0.15625,-0.0769231,-0.356322,-0.6,-0.138462,-0.049505,-0.431579,-0.484375,-0.15625,-0.126214,-0.431579,-0.484375,6.0
4.5,7.72727,7.85714,5.5950416,2.645161,7.63636,13.47368,4.4375,-5.09375,6.7184479999999995,0.263158,-0.09375,-0.580645,0.115385,0.0652174,-0.152542,-0.46875,0.203883,0.204819,0.15447200000000016,-1.800002,2.485437,0.777778,-0.2,-0.59375,0.0769231,0.0804598,-0.15,-0.661538,-0.049505,-0.136842,-0.296875,-0.59375,-0.0679612,-0.389474,-0.296875,1.0
6.5,4.090909,2.1428599999999998,2.702482,2.774194,3.090909,6.73684,-0.25,-2.25,1.4757284,-0.326316,-0.4375,-0.225806,0.0,-0.347826,-0.423729,-0.25,-0.0679612,-0.445783,-4.39837,1.000003,1.320388,-1.6666699999999999,-0.392,-0.15625,0.0,-0.356322,-0.45,-0.0153846,0.108911,-0.263158,-0.40625,-0.15625,0.165049,-0.347368,-0.34375,6.0
2.0,-1.18182,4.52381,6.2892561,2.193548,-4.36364,11.36842,7.625,-10.78125,-14.601939999999999,0.136842,0.21875,-0.645161,-0.75,-0.0652174,0.0677966,-0.875,-0.864078,0.060241,4.0243898,-5.400001,-7.611650000000001,2.11111,0.136,-0.90625,-1.0,0.264368,0.516667,-0.784615,-0.960396,0.221053,0.453125,-0.71875,-0.747573,-0.0315789,0.109375,2.0
7.25,4.090909,1.19048,3.0495840000000003,3.0,5.09091,9.052632,1.0625,2.21875,3.9223280000000003,-0.157895,-0.390625,-0.0322581,0.0,-0.304348,-0.457627,-0.15625,0.00970874,-0.373494,-3.9430899999999998,2.1999940000000002,2.0970874,-2.77778,-0.424,0.125,-0.0384615,-0.149425,-0.433333,0.0153846,-0.00990099,-0.410526,-0.5,-0.125,-0.184466,-0.557895,-0.5625,6.0
7.0,4.4545449999999995,1.9047599999999996,2.3553729999999997,2.9677419,4.363636,6.73684,-1.5625,-1.03125,2.17475732,-0.326316,-0.484375,-0.0967742,0.0384615,-0.369565,-0.457627,-0.125,0.0485437,-0.373494,-3.9430899999999998,4.1999998,1.7087379999999999,-1.88889,-0.488,-0.03125,0.0769231,-0.218391,-0.45,-0.107692,0.029703,-0.305263,-0.40625,-0.125,-0.0679612,-0.389474,-0.46875,6.0
6.25,4.818182,1.19048,2.586779,2.870968,3.818182,6.73684,-0.4375,0.59375,1.4757284,-0.242105,-0.453125,0.0967742,0.173077,-0.217391,-0.322034,0.1875,0.262136,-0.0120482,-0.5284620000000002,8.200001,5.592230000000001,1.444444,-0.184,0.5,0.519231,0.333333,-0.116667,0.507692,0.564356,0.284211,-0.09375,0.5,0.456311,0.284211,-0.09375,6.0
2.5,-0.6363599999999998,-4.523810000000001,0.0413199999999998,2.387097,-1.6363599999999998,4.63158,-1.75,-5.5,-7.611658,-0.621053,-0.625,-0.580645,-0.5,-0.847826,-0.813559,-0.46875,-0.495146,-0.73494,-6.219518000000001,-3.4000030000000008,-2.95146,-3.66667,-0.472,-0.375,-0.384615,-0.586207,-0.616667,-0.446154,-0.366337,-0.410526,-0.4375,-0.59375,-0.514563,-0.410526,-0.4375,5.0
8.5,6.27273,5.0,4.322317,2.9032258,3.090909,9.263158,2.375,-3.875,-3.766984,-0.410526,-0.265625,0.0,-0.0769231,-0.26087,-0.237288,-0.375,-0.475728,-0.253012,-1.8943019999999997,-2.199999,-1.39806,-0.7777799999999999,-0.216,0.21875,0.230769,0.172414,-0.25,0.107692,0.029703,-0.0315789,-0.21875,0.09375,0.0873786,-0.0315789,-0.21875,5.0
5.25,8.090910000000001,8.80952,6.05785122,2.741935,7.81818,13.47368,4.4375,-2.65625,10.563104,0.452632,-0.046875,-0.129032,0.346154,0.326087,-0.0847458,-0.28125,0.359223,0.39759,1.7479674,2.1999940000000002,6.56311,5.22222,-0.024,-0.125,0.288462,0.425287,-0.05,-0.353846,0.227723,0.0947368,-0.15625,-0.375,0.126214,0.0947368,-0.15625,1.0
6.5,3.36364,-0.7142900000000001,2.2396700000000003,2.9032258,2.36364,6.73684,-1.0,2.625,4.271852,-0.242105,-0.390625,-0.0967742,-0.0769231,-0.521739,-0.559322,-0.03125,-0.0679612,-0.542169,-5.308944,2.600004,2.0970874,-2.55556,-0.456,-0.03125,-0.0769231,-0.448276,-0.45,-0.0153846,0.029703,-0.347368,-0.40625,0.09375,0.0873786,-0.263158,-0.40625,6.0
6.5,3.72727,0.4761899999999999,2.933881,3.0,2.72727,6.10526,-0.625,0.59375,2.17475732,-0.389474,-0.46875,0.0,-0.0769231,-0.543478,-0.508475,-0.15625,-0.126214,-0.662651,-5.5365839999999995,2.1999940000000002,0.73786,-3.66667,-0.536,-0.40625,-0.307692,-0.701149,-0.65,-0.384615,-0.287129,-0.515789,-0.53125,-0.28125,-0.223301,-0.515789,-0.59375,6.0
9.5,5.909091,3.33333,2.933881,2.9032258,2.0,5.26316,-1.375,-3.875,-5.514568000000001,-0.789474,-0.75,0.129032,-0.0769231,-0.543478,-0.576271,-0.28125,-0.339806,-0.831325,-9.178866,-2.599996000000001,-3.33981,-9.0,-1.0,-0.0625,0.0,-0.37931,-0.516667,-0.261538,-0.207921,-0.6,-0.640625,-0.40625,-0.436893,-0.747368,-0.703125,5.0
2.75,3.36364,3.09524,3.975208,2.548387,3.090909,9.263158,2.375,-3.875,2.8737866,0.0105263,-0.21875,-0.483871,-0.0769231,-0.0652174,-0.305085,-0.375,0.00970874,-0.156627,-0.30080799999999996,1.000003,3.65049,2.11111,-0.104,-0.40625,0.0,-0.0804598,-0.25,-0.261538,0.188119,0.0526316,-0.15625,-0.28125,0.320388,0.136842,-0.15625,1.0
6.5,6.27273,9.04762,6.05785122,3.0322581,6.18182,12.84211,5.1875,2.625,5.669894,0.368421,0.015625,0.0,0.230769,0.413043,0.0,0.125,0.320388,0.590361,3.7967484000000002,5.800006,5.98058,7.0,0.072,0.09375,0.384615,0.494253,0.0333333,0.107692,0.425743,0.431579,0.046875,0.09375,0.398058,0.431579,0.046875,5.0
4.25,-0.27273000000000014,-0.9523800000000007,2.471076,2.516129,-2.0,6.31579,-0.0625,-5.5,-6.912628,-0.515789,-0.421875,-0.387097,-0.480769,-0.434783,-0.338983,-0.40625,-0.533981,-0.445783,-2.349596,-2.199999,-2.7572799999999997,-3.44444,-0.44,-0.375,-0.442308,-0.264368,-0.233333,-0.446154,-0.485149,-0.326316,-0.3125,-0.46875,-0.495146,-0.410526,-0.375,5.0
8.5,5.909091,4.52381,3.28099,3.0,3.454545,6.947369999999999,-1.375,-0.625,2.17475732,-0.389474,-0.46875,0.129032,0.0769231,-0.217391,-0.355932,-0.03125,0.0873786,-0.301205,-3.4878100000000005,2.1999940000000002,1.320388,-1.22222,-0.472,0.0625,0.153846,-0.195402,-0.4,0.2,0.267327,-0.115789,-0.296875,0.0625,0.0873786,-0.115789,-0.359375,4.0
1.75,3.36364,2.1428599999999998,4.322317,2.290323,2.36364,9.052632,2.375,-7.125,1.4757284,-0.0947368,-0.28125,-0.677419,-0.0769231,-0.217391,-0.271186,-0.6875,0.00970874,-0.204819,-1.4390219999999996,-4.599993999999999,2.0970874,0.5555559999999999,-0.248,-0.59375,-0.0384615,-0.0574713,-0.3,-0.661538,-0.0891089,-0.157895,-0.265625,-0.6875,-0.0291262,0.0105263,-0.21875,1.0
11.5,8.81818,7.38095,4.553716,3.548387,7.81818,12.21053,4.0625,7.5,11.961163999999998,0.326316,-0.078125,0.548387,0.615385,0.217391,-0.0847458,0.5,0.553398,0.277108,1.065046,10.599996,7.53398,4.11111,0.008,0.71875,0.653846,0.356322,-0.0833333,0.723077,0.70297,0.305263,-0.0625,0.5625,0.592233,0.410526,-0.0625,3.0
3.75,7.72727,7.85714,6.05785122,2.419355,5.09091,10.736842,3.125,-7.9375,-0.6213580000000003,-0.178947,-0.265625,-0.580645,0.115385,0.0652174,-0.152542,-0.6875,-0.106796,-0.180723,-1.4390219999999996,-4.599993999999999,0.15534000000000003,-1.0,-0.312,-0.6875,-0.0769231,-0.0114943,-0.266667,-0.661538,-0.128713,-0.136842,-0.234375,-0.6875,-0.203883,-0.221053,-0.296875,1.0
7.0,4.4545449999999995,1.6666699999999999,2.818185,3.225806,4.181818,8.0,0.6875,1.8125,4.970882,-0.284211,-0.421875,-0.129032,-0.115385,-0.369565,-0.474576,0.09375,0.106796,-0.180723,-3.2601560000000003,5.399996,3.84466,1.444444,-0.264,-0.15625,-0.230769,-0.425287,-0.483333,-0.0461538,0.029703,-0.178947,-0.4375,0.0625,0.184466,-0.0947368,-0.3125,6.0
5.25,5.909091,5.47619,4.785121999999999,2.741935,4.909091,10.526316,3.875,-2.65625,7.766984,0.136842,-0.015625,-0.258065,0.480769,0.391304,0.0,-0.28125,0.339806,0.253012,1.520326,1.7999970000000003,5.39806,4.77778,-0.04,-0.15625,0.461538,0.402299,0.0,-0.138462,0.425743,0.263158,0.015625,-0.15625,0.475728,0.347368,0.015625,1.0
6.25,4.818182,1.19048,2.1239670000000004,2.870968,3.818182,6.73684,-0.4375,-1.03125,1.4757284,-0.326316,-0.453125,-0.129032,0.0,-0.369565,-0.508475,-0.15625,-0.0679612,-0.373494,-5.5365839999999995,0.600006,1.320388,-2.77778,-0.584,0.0,-0.0384615,-0.517241,-0.616667,-0.107692,-0.00990099,-0.494737,-0.5625,-0.25,-0.106796,-0.326316,-0.5,6.0
13.25,10.63636,10.71429,5.8264462,3.774194,9.63636,13.05263,4.25,10.34375,14.058254,0.305263,-0.0625,0.677419,0.634615,0.434783,-0.0338983,0.625,0.650485,0.39759,1.7479674,12.199997,8.50485,5.22222,-0.024,0.65625,0.519231,0.402299,-0.0666667,0.661538,0.663366,0.347368,-0.046875,0.78125,0.708738,0.347368,-0.046875,3.0
11.0,9.909089999999999,7.38095,5.4793386,3.483871,8.0,12.21053,3.5,6.6875,10.912628,0.221053,-0.0625,0.516129,0.557692,0.23913,-0.101695,0.46875,0.650485,0.39759,1.7479674,8.599998,6.75728,3.22222,-0.136,0.53125,0.519231,0.310345,-0.116667,0.538462,0.564356,0.347368,-0.046875,0.53125,0.533981,0.347368,-0.09375,3.0
5.25,4.4545449999999995,2.61905,4.206614,2.516129,0.5454499999999998,7.15789,0.6875,-4.28125,-2.019418,-0.284211,-0.296875,-0.387097,-0.115385,-0.130435,-0.288136,-0.28125,-0.106796,-0.108434,-1.6666619999999996,-0.9999950000000002,2.485437,0.5555559999999999,-0.2,-0.28125,0.25,0.195402,-0.116667,-0.261538,0.287129,0.157895,-0.09375,-0.375,0.262136,0.263158,-0.046875,1.0
11.5,10.27273,8.57143,5.8264462,3.548387,9.27273,13.26316,4.8125,5.875,13.359224,0.326316,-0.015625,0.774194,0.576923,0.391304,-0.118644,0.5625,0.669903,0.46988,2.2032515999999998,13.400001,8.69903,5.88889,0.008,0.625,0.634615,0.402299,0.0,0.630769,0.782178,0.452632,0.078125,0.75,0.747573,0.684211,0.015625,3.0
5.25,8.63636,10.0,6.05785122,2.741935,7.63636,14.52632,5.1875,-2.65625,10.213598000000001,0.347368,0.015625,-0.225806,0.442308,0.347826,0.0338983,-0.25,0.533981,0.542169,2.6585372,2.600004,7.33981,5.44444,0.04,-0.25,0.538462,0.586207,-0.0333333,-0.230769,0.584158,0.326316,-0.015625,-0.25,0.475728,0.326316,-0.015625,1.0
3.25,-0.09090999999999916,-4.761900000000001,-0.5371880000000004,2.612903,-1.0909099999999992,2.736840000000001,-4.5625,-5.90625,-6.563103999999999,-0.726316,-0.734375,-0.483871,-0.5,-0.717391,-0.745763,-0.40625,-0.495146,-0.759036,-8.723571999999999,-0.9999950000000002,-2.3689299999999998,-6.33333,-0.76,-0.625,-0.538462,-0.563218,-0.616667,-0.476923,-0.524752,-0.621053,-0.625,-0.5,-0.475728,-0.536842,-0.6875,5.0
0.25,-4.272729999999999,6.428570000000001,7.56198,2.0,-5.272729999999999,11.36842,8.1875,-12.0,-14.601939999999999,0.136842,0.21875,-0.741935,-0.961538,0.0217391,0.135593,-0.875,-0.961165,0.060241,4.0243898,-7.000002,-7.02913,3.0,0.2,-0.71875,-0.75,-0.0114943,0.1,-0.692308,-0.742574,-0.115789,-0.015625,-0.90625,-0.902913,0.136842,0.21875,2.0
6.5,4.4545449999999995,1.4285700000000001,2.933881,2.9032258,3.454545,6.947369999999999,0.125,0.59375,0.7766983999999999,-0.221053,-0.40625,0.129032,0.0,-0.217391,-0.355932,0.09375,0.00970874,-0.301205,-2.577236,3.8000002,2.0970874,-1.22222,-0.392,-0.0625,0.0,-0.287356,-0.466667,-0.0461538,0.029703,-0.368421,-0.359375,0.0625,0.0873786,-0.284211,-0.359375,6.0
1.75,-3.18182,7.85714,8.603307000000001,2.290323,-4.18182,12.63158,9.3125,-9.5625,-12.504850000000001,0.347368,0.359375,-0.774194,-0.75,0.23913,0.322034,-0.78125,-0.747573,0.301205,6.528462,-4.599993999999999,-5.47573,3.22222,0.376,-0.59375,-0.692308,0.218391,0.133333,-0.353846,-0.445545,0.0947368,-0.03125,-0.25,-0.184466,-0.0736842,-0.21875,2.0
2.75,0.09091000000000005,5.0,5.7107439,2.548387,2.36364,7.578950000000001,1.0625,-2.25,4.271852,0.0105263,-0.21875,-0.483871,-0.288462,-0.173913,-0.118644,-0.375,-0.281553,-0.156627,-0.30080799999999996,-0.5999980000000003,1.320388,1.222222,-0.216,-0.40625,-0.346154,-0.172414,-0.25,-0.384615,-0.326733,-0.263158,-0.28125,-0.40625,-0.0679612,-0.178947,-0.21875,5.0
5.25,10.454550000000001,8.80952,6.5206614,2.741935,8.72727,14.52632,5.9375,-2.65625,13.70873,0.452632,0.015625,-0.129032,0.519231,0.326087,0.0338983,-0.15625,0.631068,0.638554,2.6585372,0.600006,7.33981,5.22222,0.04,-0.25,0.519231,0.425287,0.0,-0.230769,0.564356,0.368421,0.078125,-0.25,0.533981,0.473684,0.015625,1.0
12.75,10.27273,8.80952,5.5950416,3.709677,9.27273,13.47368,4.4375,7.90625,11.611658,0.347368,-0.15625,0.548387,0.615385,0.347826,-0.0169492,0.625,0.533981,0.421687,1.065046,10.599996,8.31068,4.55556,-0.008,0.625,0.538462,0.37931,-0.0333333,0.630769,0.683168,0.431579,-0.078125,0.625,0.650485,0.326316,-0.015625,3.0
5.5,11.18182,10.71429,6.6363637,2.774194,10.18182,15.15789,5.5625,-0.625,15.10679,0.642105,0.15625,-0.129032,0.615385,0.521739,0.0677966,-0.15625,0.631068,0.614458,4.0243898,3.8000002,8.31068,8.33333,0.136,-0.1875,0.653846,0.701149,0.1,-0.0461538,0.80198,0.621053,0.109375,-0.0625,0.669903,0.621053,0.109375,1.0
2.75,4.090909,5.952381,5.247934,2.419355,2.36364,10.947368,5.1875,-7.9375,-3.766984,0.0947368,0.078125,-0.903226,-0.826923,0.108696,0.491525,-0.90625,-0.864078,0.493976,11.308944,-7.399998999999999,-7.2233,6.11111,0.648,-0.875,-0.961538,0.609195,0.65,-0.846154,-0.80198,0.431579,0.625,-0.875,-0.805825,0.431579,0.5625,2.0
3.5,0.45455000000000023,-5.0,0.38842900000000036,2.645161,-0.5454499999999998,3.57895,-3.25,-3.875,-5.514568000000001,-0.642105,-0.6875,-0.516129,-0.480769,-0.782609,-0.779661,-0.40625,-0.533981,-0.73494,-8.268291999999999,-0.9999950000000002,-3.33981,-5.22222,-0.664,-0.40625,-0.442308,-0.793103,-0.833333,-0.384615,-0.485149,-0.747368,-0.765625,-0.40625,-0.436893,-0.663158,-0.765625,5.0
6.5,3.72727,1.4285700000000001,2.471076,3.0,3.454545,7.78947,-0.625,0.59375,3.5728147999999997,-0.305263,-0.46875,0.0,0.0,-0.391304,-0.423729,-0.03125,0.00970874,-0.301205,-4.626009999999999,3.8000002,2.0970874,-1.22222,-0.472,-0.1875,-0.0769231,-0.37931,-0.516667,-0.169231,0.029703,-0.368421,-0.46875,-0.1875,0.00970874,-0.452632,-0.46875,6.0
7.5,4.818182,2.1428599999999998,3.512396,3.0322581,3.090909,8.42105,1.0625,1.0,2.8737866,-0.242105,-0.328125,-0.0967742,-0.0769231,-0.26087,-0.305085,-0.125,-0.0679612,-0.349398,-3.4878100000000005,2.600004,0.5436899999999998,-1.6666699999999999,-0.344,-0.15625,-0.134615,-0.356322,-0.45,-0.138462,-0.108911,-0.347368,-0.40625,-0.03125,-0.126214,-0.431579,-0.40625,5.0
6.25,4.4545449999999995,0.9523799999999998,2.3553729999999997,2.870968,2.18182,5.68421,-1.5625,-1.03125,0.7766983999999999,-0.494737,-0.546875,-0.16129,-0.0769231,-0.5,-0.491525,-0.0625,0.00970874,-0.325301,-3.7154500000000006,1.7999970000000003,1.320388,-3.88889,-0.52,-0.28125,-0.25,-0.655172,-0.616667,-0.138462,-0.00990099,-0.473684,-0.453125,-0.03125,0.0485437,-0.326316,-0.453125,6.0
6.25,4.818182,1.19048,2.586779,2.870968,4.363636,6.73684,0.3125,2.21875,6.368924,-0.0105263,-0.21875,-0.129032,0.0961538,-0.217391,-0.457627,-0.15625,-0.0679612,-0.373494,-4.626009999999999,3.4000006,3.0679600000000002,-1.22222,-0.36,0.0,0.0384615,-0.241379,-0.483333,-0.107692,-0.00990099,-0.326316,-0.4375,-0.25,-0.106796,-0.410526,-0.5625,6.0
1.25,-3.18182,10.2381,9.528924,2.129032,-4.18182,14.73684,10.8125,-10.375,-12.504850000000001,0.368421,0.421875,-0.806452,-0.826923,0.413043,0.610169,-0.8125,-0.864078,0.590361,9.71545,-4.599993999999999,-6.6407799999999995,6.11111,0.536,-0.75,-0.807692,0.37931,0.366667,-0.723077,-0.861386,0.536842,0.5,-0.75,-0.805825,0.431579,0.5,2.0
9.5,7.36364,6.428570000000001,3.743802,3.16129,5.63636,11.36842,1.4375,2.625,7.766984,0.0526316,-0.234375,0.129032,0.230769,-0.0652174,-0.288136,0.09375,0.242718,-0.0361446,-2.577236,6.9999970000000005,3.65049,0.5555559999999999,-0.328,0.0625,0.153846,-0.103448,-0.4,0.0769231,0.188119,-0.2,-0.359375,0.1875,0.165049,-0.284211,-0.359375,4.0
7.0,4.4545449999999995,0.7142900000000001,2.818185,2.83871,2.72727,6.31579,-1.375,-1.4375,2.17475732,-0.368421,-0.53125,0.0,0.173077,-0.130435,-0.40678,-0.15625,-0.0291262,-0.373494,-4.170729999999999,2.1999940000000002,2.485437,-1.0,-0.44,0.1875,0.25,-0.0804598,-0.35,-0.0461538,0.128713,-0.263158,-0.484375,-0.15625,0.00970874,-0.263158,-0.4375,6.0
10.5,7.36364,4.52381,3.8595050000000004,3.419355,5.63636,9.684211,1.625,3.84375,7.766984,0.0526316,-0.21875,0.354839,0.326923,-0.0652174,-0.186441,0.3125,0.339806,0.060241,-0.9837419999999999,8.200001,4.42718,1.222222,-0.216,0.625,0.461538,0.195402,-0.183333,0.353846,0.425743,0.157895,-0.21875,0.34375,0.398058,0.0736842,-0.21875,4.0
10.5,8.090910000000001,6.428570000000001,4.322317,3.0,5.63636,9.052632,0.875,2.21875,9.165044,0.242105,-0.15625,0.483871,0.75,0.5,0.135593,0.3125,0.592233,0.349398,2.2032515999999998,6.6,7.9223300000000005,4.77778,0.008,0.21875,0.461538,0.402299,-0.0666667,-0.0153846,0.346535,0.263158,-0.046875,-0.15625,0.398058,0.347368,0.015625,1.0
7.25,3.72727,2.38095,2.933881,3.0,2.72727,6.10526,-0.625,-0.625,2.17475732,-0.305263,-0.40625,0.0,0.0,-0.304348,-0.423729,0.09375,0.00970874,-0.39759,-3.4878100000000005,3.8000002,2.0970874,-1.22222,-0.472,0.0625,0.0769231,-0.287356,-0.4,0.0769231,0.029703,-0.368421,-0.421875,-0.0625,-0.0679612,-0.452632,-0.46875,6.0
6.5,4.4545449999999995,1.4285700000000001,2.471076,2.9032258,4.181818,6.947369999999999,0.125,-0.625,3.5728147999999997,-0.305263,-0.46875,-0.258065,-0.0769231,-0.304348,-0.508475,-0.15625,0.00970874,-0.301205,-3.4878100000000005,3.8000002,2.0970874,-1.22222,-0.392,-0.1875,0.0,-0.37931,-0.466667,-0.261538,0.108911,-0.368421,-0.46875,-0.1875,0.0873786,-0.284211,-0.421875,6.0
7.0,3.72727,3.57143,4.206614,3.0967742,4.909091,8.84211,2.1875,1.8125,2.17475732,-0.115789,-0.296875,0.0,-0.0384615,-0.282609,-0.338983,-0.15625,-0.106796,-0.180723,-3.2601560000000003,3.8000002,0.93204,-1.0,-0.376,-0.28125,-0.307692,-0.333333,-0.416667,-0.138462,-0.128713,-0.326316,-0.4375,-0.0625,-0.0679612,-0.178947,-0.3125,6.0
5.25,7.36364,8.57143,5.247934,2.483871,4.181818,10.526316,3.125,-7.53125,0.7766983999999999,-0.0947368,-0.21875,-0.258065,0.326923,0.0217391,0.0,-0.5,0.242718,0.253012,1.520326,-3.8,2.873786,2.11111,-0.168,-0.40625,0.307692,0.310345,-0.0666667,-0.6,0.128713,-0.0105263,-0.109375,-0.625,0.0485437,-0.0105263,-0.21875,1.0
3.75,1.0,-1.6666699999999999,1.8925609999999997,2.741935,1.2727300000000001,5.052630000000001,-1.5625,-1.03125,-0.6213580000000003,-0.410526,-0.484375,-0.451613,-0.519231,-0.608696,-0.525424,-0.46875,-0.378641,-0.46988,-4.853664,-0.5999980000000003,-1.2038799999999998,-1.88889,-0.424,-0.59375,-0.596154,-0.586207,-0.583333,-0.476923,-0.524752,-0.557895,-0.53125,-0.375,-0.475728,-0.473684,-0.46875,5.0
7.25,3.72727,0.0,1.8925609999999997,3.0,2.72727,5.052630000000001,-1.5625,-1.03125,0.7766983999999999,-0.431579,-0.546875,-0.0322581,-0.0769231,-0.565217,-0.559322,-0.0625,-0.0679612,-0.518072,-5.308944,0.600006,1.320388,-2.33333,-0.52,-0.03125,-0.0384615,-0.333333,-0.5,-0.138462,-0.00990099,-0.326316,-0.453125,-0.15625,-0.165049,-0.157895,-0.453125,6.0
7.25,10.27273,9.7619,6.2892561,2.870968,8.545449999999999,14.31579,5.5625,-2.65625,11.961163999999998,0.536842,0.109375,-0.258065,0.403846,0.282609,0.0,-0.28125,0.592233,0.590361,3.11382112,0.600006,6.17476,5.88889,0.072,-0.15625,0.307692,0.103448,-0.133333,-0.138462,0.425743,0.347368,-0.109375,-0.15625,0.475728,0.263158,0.015625,1.0
6.25,9.545449999999999,9.7619,6.2892561,3.0,8.545449999999999,14.31579,5.5625,-1.03125,13.359224,0.326316,0.109375,-0.16129,0.653846,0.5,0.0677966,-0.1875,0.669903,0.46988,3.11382112,3.4000006,7.9223300000000005,7.0,0.136,-0.28125,0.557692,0.517241,0.0,-0.261538,0.683168,0.347368,0.015625,-0.15625,0.572816,0.452632,0.125,1.0
10.25,8.090910000000001,6.66667,4.785121999999999,3.516129,7.09091,11.57895,3.125,5.46875,10.563104,0.157895,-0.109375,0.580645,0.519231,0.326087,-0.0847458,0.53125,0.533981,0.39759,0.15447200000000016,8.200001,6.56311,3.22222,-0.136,0.5,0.442308,0.425287,-0.116667,0.384615,0.485149,0.0947368,-0.15625,0.25,0.378641,0.0105263,-0.21875,3.0
5.25,6.63636,6.428570000000001,5.247934,2.612903,5.63636,10.526316,3.875,-4.28125,4.970882,0.136842,-0.09375,-0.258065,0.153846,0.108696,-0.118644,-0.5,0.242718,0.253012,1.520326,-2.199999,3.65049,3.0,-0.104,-0.625,0.0961538,0.195402,-0.133333,-0.6,0.0693069,0.0736842,-0.21875,-0.71875,-0.106796,-0.0105263,-0.21875,1.0
7.25,3.72727,2.38095,3.743802,2.774194,2.0,7.78947,2.1875,-2.25,-3.0679540000000003,-0.221053,-0.234375,0.0,-0.0769231,-0.130435,-0.220339,-0.15625,-0.203883,-0.108434,-0.7561020000000003,2.1999940000000002,-0.03882999999999992,-0.3333300000000001,-0.2,0.1875,0.230769,-0.0114943,-0.266667,0.2,0.108911,-0.2,-0.296875,-0.0625,0.00970874,-0.0315789,-0.234375,5.0
7.0,10.63636,11.90476,6.2892561,2.9677419,9.63636,14.105260000000001,5.5625,1.8125,14.058254,0.410526,0.046875,-0.129032,0.634615,0.434783,0.101695,-0.15625,0.572816,0.518072,3.5691056000000003,3.8000002,7.72816,5.22222,0.104,-0.15625,0.615385,0.632184,0.0,-0.138462,0.742574,0.557895,0.0625,-0.15625,0.708738,0.452632,0.0625,1.0
5.25,2.09091,0.4761899999999999,2.586779,2.741935,1.09091,4.63158,-1.1875,-2.65625,-0.970882,-0.473684,-0.453125,-0.451613,-0.442308,-0.543478,-0.576271,-0.46875,-0.359223,-0.566265,-5.5365839999999995,0.600006,-1.00971,-3.66667,-0.472,-0.46875,-0.461538,-0.586207,-0.666667,-0.446154,-0.445545,-0.494737,-0.4375,-0.46875,-0.514563,-0.326316,-0.328125,5.0
7.0,10.63636,11.90476,6.752066,2.9677419,9.63636,15.15789,6.3125,0.1875,15.805819999999999,0.621053,0.109375,-0.129032,0.634615,0.543478,0.152542,-0.15625,0.650485,0.638554,3.5691056000000003,2.1999940000000002,8.50485,8.77778,0.152,-0.0625,0.692308,0.747126,0.116667,-0.0461538,0.663366,0.452632,0.125,-0.15625,0.631068,0.452632,0.015625,1.0
6.5,3.0,-0.4761899999999999,2.008264,2.774194,2.72727,5.26316,-1.9375,-0.625,-0.6213580000000003,-0.557895,-0.578125,-0.129032,-0.134615,-0.543478,-0.644068,-0.15625,-0.203883,-0.566265,-6.447158,2.1999940000000002,0.73786,-4.555560000000001,-0.6,-0.1875,0.0,-0.37931,-0.583333,-0.169231,-0.128713,-0.515789,-0.59375,-0.1875,-0.145631,-0.452632,-0.59375,6.0
